"What platform did you last ""read"" Homestuck on (including active rereads)?"
On a desktop computer (Mac)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
laptop (windows)
On a mobile device
On a mobile device
""
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a mobile device
On a desktop computer (Windows)
Chromebook
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
""
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Mac)
On a mobile device
On a mobile device
On a desktop computer (Mac)
""
On a desktop computer (Windows)
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
""
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Linux/other)
""
On a desktop computer (Linux/other)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
""
school chromebook
On a mobile device
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
""
""
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
phone 11
from the books with some computer
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Mac)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
The books.
""
""
On a desktop computer (Windows)
On a mobile device
Listening to the voiceover haha
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Windows)
On a mobile device
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Windows)
Started rereading the book copy I have a bit ago
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a mobile device
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
""
On a desktop computer (Windows)
""
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Mac)
On a desktop computer (Windows)
""
On a mobile device
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
The books.
On a desktop computer (Windows)
""
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Linux/other)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
TV
""
On a desktop computer (Windows)
""
On a desktop computer (Linux/other)
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
book
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
Chromebook Laptop
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Linux/other)
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a mobile device
On a desktop computer (Linux/other)
""
Book
On a desktop computer (Windows)
""
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a mobile device
Book
On a desktop computer (Windows)
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a mobile device
On a mobile device
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
On a mobile device
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Mac)
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Mac)
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Linux/other)
On a mobile device
On a desktop computer (Windows)
""
""
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
book
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
""
On a desktop computer (Linux/other)
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Mac)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Mac)
""
On a mobile device
On a desktop computer (Mac)
""
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
""
""
On a desktop computer (Windows)
On a desktop computer (Mac)
""
On a desktop computer (Windows)
""
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
""
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Linux/other)
On a mobile device
"read acts 1-4 official books. If you mean last complete read, then a windows desktop"
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Mac)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Linux/other)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Linux/other)
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Linux/other)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
On a mobile device
On a desktop computer (Windows)
""
On a mobile device
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Linux/other)
On a mobile device
On a desktop computer (Windows)
""
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Mac)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
""
On a desktop computer (Windows)
""
On a desktop computer (Mac)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Linux/other)
On a mobile device
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a desktop computer (Windows)
On a mobile device
On a mobile device
On a mobile device
On a mobile device
Chromebook (I <3 reading Homestuck in class)
On a desktop computer (Windows)
""
On a desktop computer (Windows)
""
On a desktop computer (Windows)
