What field do you work in?
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
"Arts (Fine Arts, Animation, Design...)"
"Business & Finance (Business Administration, Marketing, Economics)"
Generic retail
""
""
""
""
""
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
Generic retail
""
""
Generic retail
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
"Arts (Fine Arts, Animation, Design...)"
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
"Public Service (Civil Service, government, non-profits...)"
""
""
""
""
Education
Generic retail
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
Education
""
Generic retail
""
""
Generic retail
"Arts (Fine Arts, Animation, Design...)"
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"Social Sciences (Psychology, Sociology...)"
""
""
""
Generic retail
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
Generic retail
""
""
food service
""
"Arts (Fine Arts, Animation, Design...)"
""
Generic retail
""
""
Generic retail
"Business & Finance (Business Administration, Marketing, Economics)"
""
"Public Service (Civil Service, government, non-profits...)"
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
sex work online
""
"Humanities (Literature, History, Philosophy...)"
""
""
"Arts (Fine Arts, Animation, Design...)"
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
"Health (Medicine, Nursing...)"
""
""
Education
DoorDash
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"Health (Medicine, Nursing...)"
Generic retail
""
""
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
"Arts (Fine Arts, Animation, Design...)"
papa johns
""
""
Generic retail
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
"Health (Medicine, Nursing...)"
"Arts (Fine Arts, Animation, Design...)"
""
""
"Arts (Fine Arts, Animation, Design...)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
""
Warehouse fulfillment
Generic retail
""
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
"Health (Medicine, Nursing...)"
Logistics (warehouse)
"STEM (Science, Technology, Engineering, Mathematics)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
Generic retail
""
Generic retail
""
""
""
"Public Service (Civil Service, government, non-profits...)"
"Business & Finance (Business Administration, Marketing, Economics)"
technology tester
""
""
""
""
""
HR
""
"Health (Medicine, Nursing...)"
"STEM (Science, Technology, Engineering, Mathematics)"
"Health (Medicine, Nursing...)"
""
""
""
""
Employed as both an office manager for a Non Profit and as a social security employee
""
""
""
""
Janitorial Services
""
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
""
Generic retail
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
Generic retail
"Arts (Fine Arts, Animation, Design...)"
Education
""
""
""
""
""
""
""
"Public Service (Civil Service, government, non-profits...)"
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
Generic retail
""
""
Generic retail
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
Education
""
""
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
"Social Sciences (Psychology, Sociology...)"
""
"Health (Medicine, Nursing...)"
""
""
""
""
"Arts (Fine Arts, Animation, Design...)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
"Arts (Fine Arts, Animation, Design...)"
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
Generic retail
""
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
"Arts (Fine Arts, Animation, Design...)"
""
""
""
Other
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
""
""
""
Transportation and Warehousing
"Skilled Trades (Technical trades, culinary arts, construction...)"
"STEM (Science, Technology, Engineering, Mathematics)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
"Business & Finance (Business Administration, Marketing, Economics)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
Food service
""
""
""
Generic retail
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
"Public Service (Civil Service, government, non-profits...)"
""
"STEM (Science, Technology, Engineering, Mathematics)"
Warehouse Associate
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Education
"Public Service (Civil Service, government, non-profits...)"
""
Dog Trainer
Food Service
""
Generic retail
""
""
""
"Business & Finance (Business Administration, Marketing, Economics)"
Generic retail
""
"Health (Medicine, Nursing...)"
""
"Arts (Fine Arts, Animation, Design...)"
""
Generic retail
""
""
""
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
Generic retail
""
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
"Public Service (Civil Service, government, non-profits...)"
"Public Service (Civil Service, government, non-profits...)"
""
""
""
""
""
""
""
""
"Social Sciences (Psychology, Sociology...)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
Support in Oil and Gas
""
""
Logistics
Generic retail
""
""
""
""
Education
""
"Public Service (Civil Service, government, non-profits...)"
"Public Service (Civil Service, government, non-profits...)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
Generic retail
""
""
""
""
""
""
""
Generic retail
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
Indie Video Game Designer
"STEM (Science, Technology, Engineering, Mathematics)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
Generic retail
Generic retail
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
""
""
""
""
Law
""
""
""
""
""
""
""
""
""
Generic retail
""
""
Education
""
""
""
""
Law
Generic retail
"Communications (Journalism, PR...)"
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
""
""
""
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
Generic retail
""
""
""
""
""
""
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
"Health (Medicine, Nursing...)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
""
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
Customer Service
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
Generic retail
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
""
Wouldn't you like to know weather boy
""
"STEM (Science, Technology, Engineering, Mathematics)"
Generic retail
""
""
""
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
""
""
""
""
""
Generic retail
""
Production? Editing? Idk
""
Education
""
"Arts (Fine Arts, Animation, Design...)"
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
Generic retail
"Public Service (Civil Service, government, non-profits...)"
Generic retail
""
""
""
""
""
""
""
"Communications (Journalism, PR...)"
""
"Public Service (Civil Service, government, non-profits...)"
Education
Generic retail
"Health (Medicine, Nursing...)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"Public Service (Civil Service, government, non-profits...)"
Generic retail
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
Generic retail
"Arts (Fine Arts, Animation, Design...)"
Generic retail
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
"Health (Medicine, Nursing...)"
""
Generic retail
""
""
Generic retail
""
""
""
Generic retail
""
""
"Arts (Fine Arts, Animation, Design...)"
warehouse work
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
Education
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
"Public Service (Civil Service, government, non-profits...)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
"Health (Medicine, Nursing...)"
Multiple jobs; retail + arts
""
""
""
""
""
""
""
""
""
"Health (Medicine, Nursing...)"
""
""
""
Generic retail
""
""
""
"Health (Medicine, Nursing...)"
""
""
""
Generic retail
""
"Health (Medicine, Nursing...)"
""
Hospitality/IT
""
"Communications (Journalism, PR...)"
"Arts (Fine Arts, Animation, Design...)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
Generic retail
""
""
""
""
"Public Service (Civil Service, government, non-profits...)"
""
""
""
""
""
""
""
""
""
""
"Social Sciences (Psychology, Sociology...)"
""
Generic retail
"STEM (Science, Technology, Engineering, Mathematics)"
""
Generic retail
""
""
Education
""
Generic retail
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
""
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
"Health (Medicine, Nursing...)"
""
""
Agriculture
""
""
""
"Public Service (Civil Service, government, non-profits...)"
Generic retail
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
Other
""
"Health (Medicine, Nursing...)"
""
""
""
I work for my families dog grooming business
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
""
""
""
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
fast food
""
"Arts (Fine Arts, Animation, Design...)"
""
Generic retail
""
""
"Arts (Fine Arts, Animation, Design...)"
Generic retail
""
Birthday Party facilitator
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
""
""
Generic retail
"Arts (Fine Arts, Animation, Design...)"
Generic retail
Generic retail
""
""
"Communications (Journalism, PR...)"
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
"STEM (Science, Technology, Engineering, Mathematics)"
Generic retail
""
""
Education
""
""
""
""
""
customer service for fast food (which is different from retail!!)
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
"Health (Medicine, Nursing...)"
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
Law
Generic retail
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
"Public Service (Civil Service, government, non-profits...)"
""
""
""
""
""
""
""
""
Vtuber Streamer
Education
""
"Arts (Fine Arts, Animation, Design...)"
Summer Camp
Education
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
""
""
""
Generic retail
""
Education
""
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
""
Generic retail
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
""
""
Generic retail
Generic retail
""
"Public Service (Civil Service, government, non-profits...)"
"Arts (Fine Arts, Animation, Design...)"
""
juggalo
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
"Public Service (Civil Service, government, non-profits...)"
""
""
Education
""
"Humanities (Literature, History, Philosophy...)"
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
""
""
""
""
""
Generic retail
"Public Service (Civil Service, government, non-profits...)"
""
""
""
Generic retail
"Social Sciences (Psychology, Sociology...)"
""
Generic retail
""
Generic retail
""
Generic retail
Laborer
""
"Health (Medicine, Nursing...)"
""
""
""
Generic retail
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
Generic retail
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
Education
""
""
""
"Social Sciences (Psychology, Sociology...)"
""
""
Generic retail
""
""
""
""
""
""
"Public Service (Civil Service, government, non-profits...)"
""
""
""
Food
"STEM (Science, Technology, Engineering, Mathematics)"
""
Other
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
Generic retail
"Arts (Fine Arts, Animation, Design...)"
""
childrens birthday parties
""
Education
""
"Arts (Fine Arts, Animation, Design...)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
Generic retail
""
""
doordash..
""
""
"Public Service (Civil Service, government, non-profits...)"
""
""
""
""
""
""
""
"Public Service (Civil Service, government, non-profits...)"
"Business & Finance (Business Administration, Marketing, Economics)"
"STEM (Science, Technology, Engineering, Mathematics)"
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
"Public Service (Civil Service, government, non-profits...)"
"Arts (Fine Arts, Animation, Design...)"
""
""
"Health (Medicine, Nursing...)"
""
""
""
"Business & Finance (Business Administration, Marketing, Economics)"
""
"Health (Medicine, Nursing...)"
""
""
""
""
"Public Service (Civil Service, government, non-profits...)"
""
""
""
""
""
""
Generic retail
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
"STEM (Science, Technology, Engineering, Mathematics)"
"Arts (Fine Arts, Animation, Design...)"
""
Generic retail
""
""
""
""
Entertainment
""
""
""
""
""
""
billing
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
Generic retail
""
Generic retail
""
Generic retail
""
"Health (Medicine, Nursing...)"
"Public Service (Civil Service, government, non-profits...)"
Generic retail
""
""
Veterinary field
Running a dog ranch
Generic retail
""
"STEM (Science, Technology, Engineering, Mathematics)"
Generic retail
Generic retail
""
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
""
""
""
""
Generic retail
"Arts (Fine Arts, Animation, Design...)"
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
What would working at an escape room count as?
""
""
""
Fitness
""
""
""
Generic retail
""
""
""
""
""
"Health (Medicine, Nursing...)"
""
Generic retail
""
""
""
""
""
""
""
""
""
Generic retail
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
Other
Other
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
Generic retail
""
Generic retail
Generic retail
""
""
""
""
Generic retail
""
""
""
Generic retail
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
"Business & Finance (Business Administration, Marketing, Economics)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"Public Service (Civil Service, government, non-profits...)"
"STEM (Science, Technology, Engineering, Mathematics)"
""
Generic retail
""
"STEM (Science, Technology, Engineering, Mathematics)"
Law
""
""
""
""
""
"Skilled Trades (Technical trades, culinary arts, construction...)"
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
"STEM (Science, Technology, Engineering, Mathematics)"
"Business & Finance (Business Administration, Marketing, Economics)"
""
""
""
""
""
"STEM (Science, Technology, Engineering, Mathematics)"
"Arts (Fine Arts, Animation, Design...)"
""
food service idk what category that goes in
Food service
"Humanities (Literature, History, Philosophy...)"
"STEM (Science, Technology, Engineering, Mathematics)"
"Arts (Fine Arts, Animation, Design...)"
"Public Service (Civil Service, government, non-profits...)"
""
""
""
"Arts (Fine Arts, Animation, Design...)"
""
""
""
