value,count,percentage
7.0,1187,16.2
6.0,1025,14.0
8.0,930,12.7
10.0,889,12.1
5.0,838,11.5
,825,11.3
9.0,600,8.2
4.0,465,6.4
3.0,284,3.9
1.0,141,1.9
2.0,134,1.8
