value,count,percentage
,4628,63.2
10.0,585,8.0
7.0,481,6.6
8.0,457,6.2
6.0,354,4.8
9.0,346,4.7
5.0,235,3.2
4.0,116,1.6
3.0,56,0.8
1.0,38,0.5
2.0,22,0.3
